tenure_months,avg_balance,txn_freq,service_contacts,product_count,digital_usage_change,balance_change,churn
23.453122153740765,2626.4618327301923,29,3,4,1.4342417458379686,1.365585979789038,0
51.049844581982704,1640.2721250276613,25,0,5,-0.2809311486624019,0.37632806710843203,0
64.50618827460617,1192.7334910463517,18,2,5,0.3705482027210732,-0.7596854123359542,0
50.46739776828299,1424.3516183118913,25,2,4,-0.2566120522377205,0.1410612130254107,0
44.212694796930094,3646.870231541478,26,2,3,-0.1115284673142407,-0.8587770114548221,0
40.459614490298954,2516.5393175570484,29,1,4,0.4485707328366654,0.1980949060952643,0
37.406267794135516,4026.2579660866695,29,1,3,1.3219444759239605,1.6082989861052928,0
73.43068035763895,3124.5048339453037,14,2,2,0.7767800200026043,-0.2530251668848562,0
54.02361783304215,4427.758277777131,24,1,3,0.2818671932836329,1.1179799257090821,0
38.83244294334417,3481.6818315504834,18,3,1,0.761718993279788,-0.09558737868164957,0
33.51771140928016,3411.2089962960454,17,1,1,-1.0724327389054946,1.1618659185037619,0
61.16678151852277,2355.4145216371817,25,0,5,0.5940931545587357,-1.0050940817321712,0
72.66989391395077,6111.047891795981,29,4,1,-0.4465983569372674,-1.4904086140475705,0
69.81403455268232,2635.2378638734413,19,1,1,-0.02499920842889973,1.3147712540927678,0
30.783782011422826,131.89195704894382,25,1,1,0.38479301020191314,-0.17665430078744015,0
40.30055476908806,2821.6402475367604,14,1,4,-0.5876393610779497,-0.8342733288806289,0
37.061816777634824,1321.2493081150837,30,1,4,-0.7830976531989677,1.5339774852959298,0
42.76977471129558,3720.425825921938,29,3,4,2.3153590217940736,-0.202859522585114,0
66.51186087262964,3370.980109817126,29,4,5,0.24506709952910238,2.083062869611851,0
82.52379310350109,2270.183620080818,21,3,3,-0.29294078562141673,-1.605552320019292,0
54.922941705052594,1434.528383868207,24,0,5,0.937707047140645,-0.19163040578815305,0
34.0717207960123,2675.710872064965,28,3,2,-0.6467597028909793,-0.7389749353439939,1
45.897006234167876,1730.519430571534,26,4,2,-0.2457411359898197,1.439139206229868,0
89.28391701500053,3445.364791340604,22,1,4,1.0252003691486495,0.2731163700227949,0
48.57246864879489,3167.218857109655,24,4,3,-2.137820429091093,0.46373325373826185,0
40.50080433285465,6023.159910992123,20,3,4,-0.6586476961486476,-0.9573490622707013,0
42.080246557531254,1965.8625536188902,19,7,3,-1.3384808840596996,0.5786146497483196,0
54.81408603486371,2135.889245818427,22,0,1,1.94580172595163,-0.14254124415481736,0
31.28947451846767,2314.2691912758723,37,0,4,1.0446242657733957,-0.3179774493140277,0
36.645018378591885,2366.817358874702,30,0,5,0.03479208676044915,0.04851249165904212,0
69.36632895839105,3732.4947255537754,27,1,1,0.2542621885756079,-2.3727650467255375,0
54.13485160458006,2168.385225925441,32,2,4,-1.17507586759152,-1.4144389400294184,1
48.795351770206786,4866.8580593721945,31,3,2,-0.8605173877146545,-0.10400423190515198,0
70.87518837623487,3198.730131670842,33,0,5,-0.4460845917524244,0.4317013497453354,0
33.08418928321974,1917.1167424143705,35,2,4,1.3363190293585103,-2.7567816791226742,0
39.94019893495078,1610.5051780231947,25,4,1,-0.8575940115454754,1.2388106245195745,0
53.36033831577544,3749.0466320901483,26,2,5,-1.4757159103265858,-0.1799081665411008,0
52.53632148719411,2534.2241822641727,22,0,3,-0.2809289709187257,-1.8958976307469189,0
22.28262522310264,2510.872064508106,21,0,1,-0.5533176099030495,1.2022430283475085,0
38.15673652359695,1781.8237282910573,22,4,3,0.8162294690452654,0.8644599220303293,0
43.268488033066234,2426.265182895391,14,4,3,0.22877875534803346,0.1779733752053829,0
55.950662525440755,1733.2541790366736,26,0,5,0.2699268611743377,-0.7439290116065248,1
52.45442734345915,4134.053747471197,21,3,4,0.5233192471311593,2.317202811904425,0
45.07685432235455,3360.472182706477,26,3,2,1.3613279153578728,-0.24979051580170353,0
16.277585030731327,2290.277392839071,35,0,1,-0.23030729183900212,0.2711873949796558,0
46.09624158404977,2272.638300336723,36,1,4,-1.2728961887991252,-0.6227928401829312,0
47.97991763080092,2610.609001887061,30,3,5,-0.6408969566066188,-0.770141859628586,0
122.66642632254785,2493.3517133534406,28,2,5,0.7318731884923831,0.5371534447765792,0
42.63331701045576,1351.6765848289988,26,1,3,1.883206871984889,-1.9443533733652782,0
53.48863754403147,219.0710459380216,19,0,3,0.5027815839181302,0.22276687392015068,0
75.96384060165855,1542.7592002707656,28,2,3,0.44233036361196254,-1.9717774188271264,0
64.8678447108112,2345.7790112019634,25,1,2,0.061683131044100926,-0.8160490642744879,0
84.0032032534471,1614.600162739011,17,1,3,1.3637819726493654,0.007034545660521343,0
22.461521566165793,3483.2056364746836,20,2,1,0.06682772025803028,-0.46961734217807205,0
28.372550622119867,2225.016236919095,27,0,1,-1.4253861686912446,0.10824853765997693,0
35.47107826122999,4748.288290034344,23,2,3,-1.0632554164600851,-0.5710751773220633,0
20.54442652807346,1826.2068901250213,22,1,3,-0.6687169103963176,-1.8893853435366201,0
48.163521067990224,2668.8601584418684,31,2,1,-1.827399422879297,0.586942142555324,1
29.489382096392983,2153.3658925962586,26,0,2,1.8027408802911091,0.7474608440595284,0
88.79510261609157,3027.733669281787,30,1,2,0.11862848982136874,-2.3849730752226574,0
31.709030737775684,3778.9013547964523,27,1,1,0.10746160486110504,-1.5245751514208188,0
40.0493608569327,3229.9371507125156,20,2,5,0.11676816635207547,-2.310023323434378,0
66.53898801308786,63.044476640729954,30,1,1,0.12101021348862155,0.9511116053793366,0
24.807333041541373,3099.833932567441,29,1,4,0.6808372292151691,0.11194005798043895,0
19.84224991162462,1286.9462292627534,24,2,3,0.06323069416453352,-1.6726647958637164,0
50.769925189599334,2128.2769859004666,16,1,3,1.7512282307608844,-0.4562741430192969,0
52.50891619376624,3327.1950242048047,28,0,3,1.0436144988480214,1.320043707680134,0
65.67539385367564,1156.2869099019526,32,3,2,-0.5661405744592325,1.616926900820775,0
58.87434783850246,3887.1376089820606,22,4,4,-0.7870857960584761,1.3750329807626038,0
53.38075943211856,2075.9369205385206,24,0,1,-0.9060568561281837,0.5155124843973101,0
33.46398443992254,5105.124847501737,28,0,5,-0.23909534797225332,0.461794913402946,0
51.86587382442156,2582.4133909525144,19,2,3,0.01739859447562037,0.7538326212268587,0
53.28837636609188,4546.411291182124,30,4,2,-0.5823599343488212,0.6564488946348137,0
32.873407115000276,3937.215069440211,24,1,2,1.007539107809076,-1.3558350453393375,0
99.68926929669657,1766.673901534603,21,4,2,-0.7344647800477856,2.390154914847383,0
57.669259088108866,937.9711268397734,20,1,4,0.30317742230266287,-1.2500007887497486,0
28.6190645557094,2636.3528334850553,28,1,1,0.284584039785379,-0.19950439239423132,0
65.81824289284911,1800.8282577733903,23,1,2,0.32420243084010064,-0.13253814538611317,0
70.72490720250283,4395.662536104408,22,1,4,-0.9078533740312096,-0.7382290535501064,0
56.16377261078274,2203.7689939928523,35,1,2,3.4030668305414116,-2.6448717205249426,0
41.56386191762802,2139.515249777471,40,1,1,-0.3481996795408946,0.059303799629276975,0
32.20441586596343,824.9218471155773,29,3,4,0.15896237368665758,0.40615471123612995,0
45.02081637593572,3003.0604156957224,31,2,5,-2.3176394333504637,-0.02646616697639144,1
54.43114785030912,1090.9332616638007,16,3,1,1.1875818584050626,0.9083872264896066,0
46.94810350697562,3030.9242954568576,26,2,2,-0.6225798098396744,-0.7417863393348495,0
85.63564148601273,3196.1100717976037,22,0,1,-0.5459376081027876,0.5942060608049798,0
61.52948326777788,1600.3898656307624,27,1,4,1.967912996411184,1.5709806177892618,0
30.491037805706974,3647.8959172212553,20,1,4,1.361600548154366,0.8297240316790957,0
27.1448897724143,2170.149472850514,27,2,3,0.7251213451751932,0.7502859237937812,0
57.88444946355972,734.5075649149362,36,0,2,1.2311366458049762,-1.8609856584476272,0
42.00385768238843,4354.344808376431,24,4,2,-0.5312840471674676,0.25911382263572375,0
63.85256884686251,1391.8353111108172,22,2,3,0.9264358937129007,2.4032502693153996,0
57.65445126718623,3108.484649519776,21,0,4,0.5354850375692509,0.1266801195377676,0
45.11099627906616,3010.953368856693,24,1,4,0.0836763256491031,0.40556314694382994,0
30.659926701871136,2967.0216087092135,21,0,2,-0.029258924195009892,-0.7524058477864083,0
20.995442990312657,2946.2342991161627,18,1,4,0.9649774236655726,-1.3785846953386534,0
51.44608970056347,1335.7748361279976,23,0,1,1.1259203573564733,0.8520453669746442,0
24.597070232247376,4529.619521803265,22,4,4,0.20111345457157323,0.8943476141543295,0
30.058796711534313,3647.498980240767,26,2,4,-0.6497813868176552,-0.3416350621806467,0
50.066902688958464,3070.0680775004803,24,2,2,-2.42517037160711,0.03878636502116041,0
47.935446699159556,900.4285173812452,22,3,4,0.9667168253208492,0.6534470776947481,0
26.074291265917825,1325.9585492134797,24,1,1,0.7949087182747687,-0.7174308677846741,0
74.19105857759119,3288.9479520269965,28,1,5,0.7197118335181247,1.0009541138888756,0
73.33369188201775,95.57906596381963,24,4,5,0.8098072229306478,-0.9567351016164217,0
58.70032754575078,2906.444631928445,25,2,5,-2.103495467266324,1.9705856793976564,0
58.668884780591526,902.5878431372548,28,0,2,0.5205174362287299,0.043540341114164306,0
58.700640165701266,1458.3618669884647,29,1,5,-0.19426007637599946,0.30919920654782523,0
189.17845324510907,806.7188707988846,24,3,5,-0.9105210749732406,0.12250251379497283,0
70.45805220926727,2795.3276989387628,30,2,1,1.3555632762284184,-0.9209917228000075,1
62.200081451259976,3839.633742201157,31,3,1,0.41327939320926854,-0.1648939016710597,0
31.883460164943315,2917.6210285752218,27,1,5,0.6811012536940426,0.11259816058766628,0
41.735466474926604,3049.3996587066963,28,2,3,-0.29988685914104357,-0.25731708871062675,0
116.65396966738498,2701.550675385858,26,2,4,1.3954892473808183,-0.7059883058407811,0
16.83516987016349,3319.232213044767,25,2,4,-0.1831097440862258,0.3797622315839612,0
37.196151458975685,3060.502737100017,16,0,4,-0.8542090789939359,-1.10078036369762,1
74.36478919896766,50.0,24,2,2,0.4020706683635164,-0.14663067845908148,0
32.8571231530797,3587.5680851939733,20,2,2,0.3646689402791713,-0.6595800664683208,0
62.94097947938781,3461.382354353081,22,0,4,-0.9693232777745591,1.0940318882340636,0
47.65806979360731,2065.224603209912,25,0,5,0.9769187281212014,0.591179053270661,0
33.95833448845751,130.95192672076882,16,2,3,-1.185188206435668,0.7016733868149564,0
15.165295568193448,2790.968830761288,26,1,1,0.932618211238446,-0.37426401970634576,0
50.81153560694243,2891.992964963798,37,0,2,-0.5294853483557767,0.8212168124406437,0
31.554550009495543,1971.419820926987,17,1,4,0.837643701802378,-0.010516110911340758,0
44.231698788094995,2724.0396692160293,33,3,1,0.59797739206904,0.3472761702543097,0
58.44775794360369,3786.2083095644443,26,6,5,0.5284621093642055,0.07697212410146113,1
67.9788112408573,5377.0260619542005,22,0,2,0.15050594056364539,-1.1859820254855087,0
37.14021739448734,2676.2844074990394,26,0,5,-0.3939699514084136,0.05798013599909313,0
33.92812798842363,2900.6964176238907,21,2,3,0.49343105108828234,-0.9988622966918826,0
24.384204840436343,1511.4533497775278,22,1,3,-1.3714338395125416,1.1631265779757878,0
69.43556210773576,1898.3295448281056,19,0,5,-1.6487638725171803,-1.9979957179347398,0
109.16087276023676,2336.7488435542245,26,3,2,1.306244213287054,0.46316979786947693,0
72.71244163701309,3913.2616424687176,25,1,2,1.0665318164728943,1.3698138451982835,0
79.73392362149195,3482.7493072336697,23,1,1,0.8718185125394347,0.3100715430955879,0
32.98781831641892,4815.224012809555,19,4,5,-1.2277175018715742,1.6649313673755253,0
56.92583599761698,711.7285892077491,33,0,3,-0.39474411537200466,-2.390818365346035,0
65.48056128873833,911.518035221233,30,0,1,-0.7507622722001579,-1.023807561326182,0
5.828490369859095,3822.4995222831185,21,2,1,1.7687123639103732,-0.8026141977595856,0
27.85096432595588,4238.632451577387,23,0,4,1.7466366818668304,-0.6896597891873899,0
91.55913550354457,2539.753746005119,26,3,4,0.9695104830431784,-0.0392411064236245,0
22.088264451801027,50.0,18,1,2,1.9860067030172128,1.0887519866731465,0
85.23925788914693,1607.765005721503,36,2,2,-0.4220467200149272,2.4533178065313406,0
22.01329183849806,2902.5923825792684,31,1,1,0.6762536581689339,-1.4307171469045328,0
28.512741875873555,1420.7044161067204,20,1,3,-0.6063379412660556,1.2234077568931172,0
57.37795943764066,2722.1513883252587,25,0,5,-2.286820280512053,-0.7800153344935757,0
48.190863456318944,4778.266538646372,23,0,2,-0.6860690819153015,-1.0185581976331788,0
38.82802230104965,4211.359383514001,27,0,5,0.03215173640790698,-1.5520748883525755,0
89.99737706771919,3470.6706944441667,30,3,2,-0.7271669122400118,-0.040048821100997924,0
24.708923824309604,2422.660865394211,25,2,1,1.4121958506912364,-0.29143639123463017,1
43.46393003137332,1906.3983305195297,21,2,4,1.0216684842904429,-1.5223711545777354,1
60.564406082216486,3409.301578332969,30,1,2,-1.226395165234585,-0.8518546681871678,0
53.00377664496736,2530.473583000273,31,2,1,0.9089407494309137,0.5814785034090113,0
34.46593827781459,2571.6453272468443,26,2,2,0.5083134316589698,0.9355225824282841,0
35.057670594573416,638.5412645427675,29,0,4,0.06489085463919933,-0.8315243909708894,1
67.53139151118967,1642.5635413289287,33,2,2,0.4506021015211792,-1.5670306695046738,0
68.9226639576633,3402.232560780177,25,1,4,-2.0056521781708305,-0.24016182790142346,0
53.624846981343055,1178.7197911016951,24,1,4,0.5923291396670393,-0.08724597785860509,1
30.95142724277668,2818.8485183229486,34,0,5,1.084895733056523,0.12937121011888617,0
35.58124418821216,2995.004313836967,21,2,4,-0.001414669422595564,-0.3540424233003146,0
46.216595320985775,3065.0653789048224,22,3,5,-0.2017770354133784,0.2873408755280446,0
49.2473904481991,3172.317059629227,33,0,4,-1.3912918048918308,0.3069941123486561,0
59.51111481383492,3253.2712637680784,30,3,3,-0.728447991471033,-0.03731158361526386,0
42.43366186431513,1751.4482895489648,26,0,2,0.9535602746690484,-0.30755723665611034,0
66.86515490232938,738.8145236065916,25,1,5,-0.9494276127462024,-0.9620242765927605,0
66.53878053916605,1451.7575051399797,29,3,1,-0.40021318598664485,0.6658396078851337,0
80.93060263957946,3375.9054362858938,32,2,1,1.1994732563949921,0.844236737847717,0
47.12187363083858,1058.9840874451663,27,2,5,0.1645239910316559,-0.3901436912251144,0
54.02557997910756,1251.2671841385916,20,3,5,0.08892140249121074,-0.14714150041502147,0
43.91133483533476,1244.6271990907912,28,2,3,-0.8495826196902491,-1.285800534913328,1
31.128779682383637,284.83065430808756,23,0,3,-0.5403608395770205,0.0617849253723755,0
108.03158931289913,1123.5947606418406,27,1,1,1.1105761241761491,1.773832671413974,0
76.42176430573659,3700.476295988404,21,3,3,0.4112659850247597,0.26912612326045665,0
65.94270035612655,1639.8824167413268,30,2,3,-1.6763382496704613,0.8253966128503241,0
46.40260576585511,401.27421213478465,20,1,5,-0.6842757009376995,0.4766529716973721,0
29.84346296503173,1886.0273741025007,25,0,2,-1.5644864035848676,0.26035267373348087,1
71.06015568019512,3112.656659072401,19,0,2,-0.0548922095077195,-1.0173095763969116,0
43.56140514011497,303.0726821396047,26,4,1,0.9424803416627543,0.20146061422386868,0
56.1674518773376,3643.9723717192137,21,3,5,0.5486688874735369,1.4006536271545698,0
35.51739525431399,770.8230215691053,28,0,2,0.6793485690207715,-0.13336836526277668,0
52.16109846655735,2025.419633215977,28,2,2,0.16818575643038186,0.49875616360327774,0
36.54974411024976,2010.0818680052596,30,2,5,0.7569690227102321,1.0272432516440408,0
37.21274806402006,1826.2718718933681,20,1,2,0.17233212645536805,0.7276526752551924,0
51.86115110657496,2422.2379618221726,30,2,2,0.9724683728908503,-0.8555009930085353,0
21.85368481967799,3434.272424772038,32,4,4,-2.351668118271016,-0.28556284683124816,0
22.38713674080829,2451.0381024361495,34,2,1,-1.105607499555099,0.08385101148893183,0
32.80345922872025,1773.1916078880845,35,3,5,0.5486003003090364,2.157069477309642,0
42.20587954939262,3048.8184217130747,19,1,4,0.02382826284341514,-1.3528598969918904,0
67.75432827065406,2748.7164743470075,22,1,5,0.019972380727195985,0.7250878165548011,0
43.29616586735255,1696.595728087809,19,1,1,-0.4807371658310488,1.9119130540610518,0
46.26787858655125,2550.761706501239,29,0,4,-0.8079809082124155,1.0519140285494342,0
40.704549707204755,1597.1889961508928,23,2,5,0.41187494563807336,-0.24479406968787762,0
53.991104341241666,1461.1135259236685,31,4,2,0.9814876975758051,0.8843990777879367,0
30.98041869954795,3466.9614569798864,20,1,1,0.3019708969770393,-0.0011748852768277119,0
44.356387596888325,3036.3505678829865,26,1,4,0.646343728631401,0.45911181047701577,0
55.89365353306228,3424.455562283857,13,2,5,-1.0003337833270471,1.0830799096425163,0
51.67693839130483,3262.1542013818134,30,1,4,1.1671566323759681,1.0920169491919167,0
46.939222518322936,1435.3368891351367,20,0,1,-1.3091296489490944,-0.24523405587394645,0
47.19815196610463,3701.5383160801507,27,1,2,-0.5892714920784096,1.025544393911068,0
58.272508297579584,2142.8714676616937,17,2,5,0.49741378535752784,-0.22138970261844812,0
110.34620011682702,3615.0613879206594,23,0,4,-1.316531390987947,-0.03069276834152627,0
31.975340016697338,2349.860068034445,21,2,2,0.23411798760506303,-1.3204917336932234,1
111.75625228919743,2875.795705455187,23,1,3,0.1615239291204848,0.4759019596551112,0
31.292706884830203,2911.873514736421,22,1,2,-0.3671938585413195,-0.5946220325061616,1
14.179116362174094,3475.840462341268,23,0,3,-0.9743345978580734,-1.8941914285777361,0
36.20553831202932,538.5446547893548,22,1,5,0.24669143253330006,0.3959712427397471,0
54.4456069065042,608.3227447486875,27,2,5,-0.44695834583782373,0.7452690568049217,0
100.06224908172615,3306.0530381226117,22,1,4,3.371474394387855,-1.545748762246203,0
29.82486159203917,2927.6349579920357,28,2,1,-0.39206122940043686,-0.677824673693325,0
58.12035886257987,1569.2276221736547,28,2,2,-1.5326656993783534,0.6107047460673417,0
23.56188781678529,2937.1706908200895,24,1,4,-0.0910166537879334,-0.7284546355443319,0
98.4647344787966,810.4477478753188,14,2,1,0.29434615569194567,-0.7792373046844817,0
77.06370934394702,6417.147413042812,25,0,1,0.11802145220428945,0.0010571502012638894,0
37.24736006492279,4073.8856641935317,21,3,5,-0.7041419872120087,0.37345891103286977,0
18.579497529905822,3246.763212889448,26,0,3,-0.07254601767820835,-0.0014079800484233572,0
82.4490211450806,2590.7564448129842,22,1,4,-1.7056084055749736,0.012973661537580713,0
44.235796831104246,1757.5263462336436,25,4,5,0.10744809148101966,0.3563945188065806,0
78.8390158202286,927.7765127849514,30,2,2,-0.9835342718959711,-0.2525531918601785,0
46.780035206588536,2363.412847012691,25,0,2,-0.1267521654266642,0.6969127694287521,0
47.68893851901305,1468.2872371658505,33,1,4,-0.3900884518554437,0.23595190379575667,0
37.60370766783846,1538.2697816161049,20,1,5,0.415090342556603,-0.19898471553051872,1
61.45633011027932,799.892032270548,18,3,1,-0.3105434001158211,-1.1932818314646296,0
49.31388457506145,2799.595662317326,15,1,1,0.7413284788855039,-1.1023696395075169,0
58.68531512827478,2047.6077930125275,25,3,5,-0.4868086347799295,0.6410348048868338,0
20.75201209843495,3142.0858897910434,20,4,4,-0.47828103369458635,0.1526948128215592,0
80.06676613745071,3048.518552385746,24,3,3,1.4759474379935158,0.8013970021170497,0
88.83549673829677,2775.3575560955946,23,1,3,1.4437718402611635,-0.010771226405234913,0
49.21039180471855,5691.328309665018,28,2,5,-0.07644222632382502,-0.5812632454058431,0
106.8399179133734,3488.446616278653,26,1,5,0.30436378185925905,0.5157038483404915,0
95.78439454205474,987.3207872201222,37,2,3,-2.7689022411211672,-0.2434162583603843,0
62.04283389116845,3050.483737505763,25,1,1,1.4457977488628415,1.2620044330857507,0
82.91586260670032,2435.177508437813,24,1,5,0.5637434153752744,-0.035873025547402015,0
73.4687451539593,890.1633150082396,29,2,5,-2.180167259846267,-1.442557265122743,1
18.051409899590197,794.0405439080305,29,0,5,0.3924257347496088,1.909819562036998,0
41.085394931514216,3043.843500735483,28,3,3,1.1881052868150672,1.6806546354374643,0
63.94691355889592,3337.057041854278,33,0,3,1.4190086883514268,1.3420601238828427,0
91.43068710880411,1244.4913608105683,28,1,2,2.118892179247431,1.1849143625776863,0
22.751323642360877,3664.200463833573,17,1,4,1.1149293759668264,-0.7004071824108863,0
18.69374341778449,2841.89727617834,25,0,2,-1.600205586858163,-1.354584490088927,0
45.4769549943384,3935.030988331023,27,0,4,-1.4002924076984065,1.7143041028317854,0
14.737464846693694,3807.5444780070916,19,0,4,1.3926652715847176,-1.560697481030534,0
44.76780702573684,2309.875701516409,17,1,4,-0.6847478987500953,0.2178472964822813,0
55.04252185412334,4462.719676122514,30,0,4,0.7026562575569729,-1.159587758082879,0
29.16517528935108,1151.06069185544,26,0,3,0.6866887465560542,-0.49277860708104343,0
45.325696756994816,5368.353405940834,27,0,3,0.9917215534966217,0.4778864033909448,0
70.49048389917495,1445.4571834169262,21,0,2,-0.5621924760581705,1.6543363466781902,0
36.12347478537886,2442.3967219867836,31,1,5,1.0845625078550907,0.5932207060382267,0
31.548690808510447,1819.3740416646847,18,1,1,0.22891114163922233,0.14171070364263771,0
44.39252141722217,2047.8508145443127,16,2,2,-0.05388302679157669,-1.2618481245373783,0
27.685077522312884,6008.264395016755,19,1,3,-0.9257852446447904,-0.0940668846884941,0
103.27701401320111,1944.7351751067065,21,0,5,-0.9777808386788762,-0.04512562781323145,0
47.43259903325463,3521.330046751506,17,1,1,-0.8648592582540842,2.32730904248147,0
33.12418312886238,2217.5165064562993,28,1,2,0.9952440721834165,-0.22378334426438465,0
51.44346550563705,3623.860515505297,26,3,5,0.9317417794780698,-0.8856117784519472,0
44.28191909671929,1847.0085779548097,27,1,3,0.27600895979300255,0.49932464660031833,0
42.054086466282286,2807.3585123910057,26,2,2,-1.6154607464603623,-1.3536516261467106,0
36.11903980313585,3254.4379605672907,24,0,5,-0.5814534815114851,-0.8679139045251868,0
35.300059882818296,1633.8262559962222,28,1,5,1.6470626121992347,-0.05551720584220038,0
20.991082130921484,5809.27110907071,25,0,3,-0.2967478580746681,1.0826435972736295,0
82.86018633065885,3317.129251880557,25,3,5,-0.7082932938599388,-1.1290176583882567,0
60.26263974788183,2228.8348545791487,31,3,2,-1.1489047431799702,1.618470237279419,0
53.718530330600714,1663.3185797791689,25,0,4,0.4134378623371744,-0.6363391648575578,0
43.95751503800747,2610.067628352378,28,0,3,1.0036276161075501,1.1847811341769405,0
28.91857678746776,1040.8023872638364,20,2,2,1.8568806707325138,-0.36851523334862357,1
32.16032862136883,4638.754316619932,31,1,4,-0.7656973699271601,0.37127724423918773,0
22.19191381739173,3017.5045268812964,18,0,4,-1.7437214938719918,-0.15376604649543354,0
34.04627450668138,2394.416719106326,23,1,2,-1.5633053345994958,-1.7663102435147278,0
26.984807725396934,3755.173425228055,22,3,2,0.6828059375387057,-1.089087824281489,0
93.42460350892794,1634.1822662968389,31,1,1,-1.7321766002337793,0.03701151023876414,0
68.42071585581363,1112.8484962834752,17,3,4,-0.5368162354255056,0.6095147463441244,0
48.358045384189225,2343.8403139255147,29,1,2,0.8080879559155556,-0.11014049078294741,0
30.423963109800432,2653.0523793635084,39,4,4,0.15024118450610957,0.3955136423957522,0
27.654526142305116,3136.703447911324,35,3,2,0.7044572248033865,-0.6828599575710109,1
42.67446172007989,728.4665002813279,27,0,4,0.6960058129826862,-0.9095968191758289,0
69.6699499887433,1952.4198039769217,20,2,5,0.11155440974613422,0.9016452424923105,0
22.505113682473525,50.0,18,1,3,-0.20607461774505573,-1.820664892164522,0
59.91523053712755,1081.18099491269,28,1,2,0.5695936134309203,1.1598870554715057,0
33.97507618853442,3358.313840440486,31,1,4,-2.410370573801164,1.0056075925243622,0
36.91470834667248,3653.230970289682,23,1,5,1.059621683822725,0.42917249894973253,0
47.72272104353754,1129.5945576243762,18,2,1,1.550110186650973,-0.14074487896008564,0
30.91931731902087,2110.474541110749,23,2,4,-1.7744598356134478,1.4228065601016298,0
41.692780386124724,2530.7273861535928,36,2,4,0.7908495350283038,-1.6544618399812614,0
29.6784600296387,3793.7321666105327,30,1,3,-0.615780107911841,1.1947394977336592,0
35.282969717004924,4334.913839820388,31,0,5,0.02208900661656126,0.7703186611448617,0
64.96093593217998,2683.698706267627,24,1,4,-0.47794995109274213,1.2854860750508381,0
48.84554744134141,2187.2600133013216,22,1,3,-2.3541648121529826,1.132854589136432,0
64.85315749171792,767.5676695592388,22,0,1,-0.43522029488096187,-0.19270942895437623,0
33.766044093988796,2629.683081473272,21,2,3,-2.5330167676411013,1.0523995934211223,1
60.11013399795651,4989.907001788319,26,2,3,0.5477266492032935,-0.6503971504469775,0
19.59823428832552,4048.231059924783,25,0,5,-0.2580090614104212,-0.7815849023971667,0
47.71314650465531,2709.829955510686,35,2,2,0.47746589817341983,-0.7691514605463222,0
61.86582311108988,2864.0533704401323,17,0,3,0.27754726844405175,-0.3058856332928552,0
19.189483032608013,1673.7803662575323,23,1,2,-0.17139876166677775,-0.7875375648836949,0
33.9542143098422,2071.437245468173,22,2,1,-2.0763246608676083,0.07632049629524663,1
47.69810203139227,2677.1190107012185,24,2,5,0.08095187368493857,-0.7204859692776152,0
71.95519851914072,2680.7612083821314,23,2,5,-0.09635844582359948,-0.08935257969355564,0
35.28080868675718,3712.899919483672,28,1,5,-0.46920308559036306,-1.2298165873476605,0
59.0728829566984,3654.4995192895553,28,1,5,0.6256163392291373,0.7563710545762881,0
85.24879136797338,3124.680136253299,29,1,1,-0.4102134969969928,0.4542976445861968,0
60.2758377527645,1301.0245861608535,33,0,4,-2.0966057251728847,0.09927635848015638,0
42.41637457347926,1346.3016145818367,25,4,1,-1.6624851215554588,0.489625639490078,0
55.15226338578924,1434.5302356584973,15,1,4,-0.9900242355715053,1.1083998286956684,0
